loca_2,representative_point_lat,representative_point_lng
TWO MILE,-26.17038839,152.63208108065038
TYRCONNEL,-26.272754495,147.56111239586826
ULOGIE,-23.94635983,150.5374789591396
BLUE MOUNTAIN HEIGHTS,-27.499182015000002,151.95441035329196
UMAGICO,-10.915331160000001,142.39507581779063
UMBIRAM,-27.65993072,151.77281972247408
UNDERWOOD,-27.6047367,153.1109736647603
UNDULLAH,-27.846372965,152.8349631966779
UPLAND,-22.62166988,145.60043705013112
UPPER BARRON,-17.385851834999997,145.50817079766193
UPPER BROOKFIELD,-27.47314742,152.84245891731172
UPPER CABOOLTURE,-27.11659616,152.90381902300945
UPPER COOMERA,-27.878614325,153.288189265208
BLUEWATER,-19.168361994999998,146.54596880839034
UPPER COOYAR CREEK,-26.963744275,151.72862643303426
UPPER CORNISH CREEK,-22.209423385,145.26648381250828
UPPER DAINTREE,-16.20916327,145.3040120062699
UPPER DARADGEE,-17.52444432,145.95547864821907
UPPER DAWSON,-25.398482530000003,148.62020414035317
UPPER FLAGSTONE,-27.63110205,152.00321267534997
UPPER FREESTONE,-28.123794935,152.21821013573225
UPPER GLASTONBURY,-26.298449095000002,152.49183377417637
UPPER HAUGHTON,-19.73925938,147.1119921893118
UPPER KANDANGA,-26.43540634,152.4804634830794
BLUEWATER PARK,-19.192676679999998,146.49067113530268
UPPER KEDRON,-27.41921206,152.9196743726756
UPPER LOCKYER,-27.484126449999998,152.07180069566263
UPPER PILTON,-27.915002905,152.1292784409402
UPPER PINELANDS,-27.224079395,151.9601997911777
UPPER STONE,-18.78962603,145.94361304010374
UPPER TENTHILL,-27.6574015,152.22143801089223
UPPER WARREGO,-25.12890701,147.33656466707487
UPPER WHEATVALE,-28.138769535,151.873431063133
UPPER YARRAMAN,-26.899415535,151.88833971125194
ABERCORN,-25.137580675000002,151.15858626818556
ALEXANDRA HEADLAND,-26.669641740000003,153.10178336410848
BLUFF,-23.50800305,149.04437151583636
URANGAN,-25.28706147,152.89812307873547
URRAWEEN,-25.29917151,152.82039562028916
UTCHEE CREEK,-17.629026895,145.9141378494232
V GATE,-26.894742954999998,147.80263020272798
VALDORA,-26.54297478,152.99864119647756
VALE VIEW,-27.660264805,151.90267356613856
VALENTINE PLAINS,-24.423827535,150.81519420703398
VALKYRIE,-22.192295705,148.6302598919055
VALLEY OF LAGOONS,-18.758368745,145.41842482169005
VARSITY LAKES,-28.08795145,153.41248136029475
BLYTHDALE,-26.514934445,149.00333578864485
VASA VIEWS,-17.468211085,145.9649493628254
VENTNOR,-24.908807105,151.31325124919863
VERADILLA,-27.59747953,152.18457263820406
VERESDALE,-27.925122395000002,152.99391145509048
VERESDALE SCRUB,-27.918362875,153.01636326483458
VERNOR,-27.463995425,152.61817289958302
VERRIERDALE,-26.487821205,153.0163577773875
VETERAN,-26.13256593,152.7133222784578
VICTORIA HILL,-28.018474925,151.80240359673962
BOATMAN,-27.113051275,146.8451142265248
VICTORIA PLAINS,-21.220246275,149.0050983228904
VICTORIA PLANTATION,-18.64402886,146.20107945843426
