loca_2,representative_point_lat,representative_point_lng
SKILLION FLAT,-31.01085218,152.73408417860531
SKINNERS SHOOT,-28.65793213,153.59047661495734
SLEEPY HOLLOW,-28.41844224,153.51605602052356
BILLYWILLINGA,-33.286962595000006,149.44440536282843
SMEATON GRANGE,-34.037294285,150.75772594745607
SMITHFIELD,-33.848344170000004,150.9408518759007
SMITHS CREEK,-28.429808115,153.38414876581066
SMITHS CREEK,-28.562258895,152.85600175287854
SMITHS CREEK,-29.503507085000003,152.72042622410487
SMITHS LAKE,-32.378407425000006,152.49531116805144
SMITHTOWN,-31.015041685,152.94452770898306
SNAKES PLAIN,-31.773650895,147.76611491834194
SNOWBALL,-35.942792104999995,149.60218477823793
SNOWY PLAIN,-36.157511525000004,148.52270948440318
ALLAMBIE HEIGHTS,-33.76970541,151.2486890045155
BILPIN,-33.44495312,150.530931111779
SODWALLS,-33.57725909,149.99009080011209
SOFALA,-33.052297214999996,149.7047219314245
SOLDIERS POINT,-32.706634205,152.0656850554264
SOMERSBY,-33.375635315,151.28933451258848
SOMERTON,-30.943492325,150.619993182864
SOUTH ALBURY,-36.09815468,146.91349755475176
SOUTH ARM,-30.697113375,152.70035368747213
SOUTH ARM,-29.510901994999998,153.17606228783274
SOUTH BALLINA,-28.881956019999997,153.56481932128355
SOUTH BATHURST,-33.44276873,149.573573218826
BIMBERI,-35.58305247,148.69680845116739
SOUTH BOWENFELS,-33.51938174,150.11258202306016
SOUTH COOGEE,-33.932202825000005,151.25564333849712
SOUTH DURRAS,-35.656389925,150.28286091125435
SOUTH GOLDEN BEACH,-28.49933002,153.54762944964213
SOUTH GRAFTON,-29.727141075,152.94104283134155
SOUTH GRANVILLE,-33.8586904,151.0103246325786
SOUTH GUNDAGAI,-35.104691125,148.13077736059708
SOUTH GUNDURIMBA,-28.896893415,153.25571694944952
SOUTH GUYRA,-30.23925693,151.67320063485602
BIMBI,-34.006898175,147.9435588200589
SOUTH HURSTVILLE,-33.977630875,151.1058004223654
SOUTH KEMPSEY,-31.120141255,152.84913023890488
SOUTH LISMORE,-28.813673055000002,153.25745777422404
SOUTH LITTLETON,-33.5007905,150.13840631635958
SOUTH MAITLAND,-32.746040245,151.56420403430138
SOUTH MAROOTA,-33.50956685,150.95360104561072
SOUTH MURWILLUMBAH,-28.33549091,153.41437610645517
SOUTH NOWRA,-34.910076165,150.59661865949886
SOUTH PAMBULA,-36.946985409999996,149.84780763460412
SOUTH PENRITH,-33.77327421,150.69934870293798
BIMBIMBIE,-35.83651936,150.12352154754916
SOUTH TAMWORTH,-31.111744164999998,150.9172574966563
SOUTH TURRAMURRA,-33.752489665,151.10897775479896
SOUTH WENTWORTHVILLE,-33.821519460000005,150.97169438848636
SOUTH WEST ROCKS,-30.8951768,153.03890268970605
SOUTH WINDSOR,-33.630414985,150.80420238307994
SOUTH WOLUMLA,-36.85773286,149.7685087040785
SOUTHAMPTON,-29.714493225,152.9082116009826
SOUTHGATE,-29.59970585,153.0092784301485
SPEERS POINT,-32.963950745,151.62708976991706
SPEEWA,-35.195616255000004,143.53693153945864
BINALONG,-34.65689355,148.65762760724112
SPENCER,-33.444074244999996,151.12898129664063
SPICERS CREEK,-32.402115699999996,149.1378933421756
SPICKETTS CREEK,-30.53454997,152.86708711859768
SPLITTERS CREEK,-36.05453094000001,146.84972291397014
SPRING CREEK,-33.344988535,149.10215958117757
SPRING FARM,-34.068179005000005,150.7258665080853
SPRING FLAT,-32.66851242,149.60287513487958
SPRING GROVE,-28.823841205,153.13204085875853
SPRING HILL,-34.45336557,150.8675429674266
SPRING HILL,-33.402820035000005,149.15346133208982
BINDA,-34.307803185,149.30121393625544
SPRING MOUNTAIN,-29.832549575,151.49304414393936
SPRING PLAINS,-29.944001120000003,149.3094127136909
SPRING RIDGE,-31.404286075,150.23887020093207
SPRING TERRACE,-33.40369064,149.0944057912984
SPRINGDALE,-34.46843934499999,147.7361222602596
SPRINGDALE HEIGHTS,-36.025334375,146.95767331756602
SPRINGFIELD,-36.533126319999994,149.1194816085861
SPRINGFIELD,-33.42760438,151.3763465884692
SPRINGRANGE,-35.097619140000006,149.0893197509979
SPRINGSIDE,-33.38141037,149.04365145310587
BINDERA,-32.024142485,151.8249981219132
SPRINGVALE,-35.172466835,147.3329259749188
SPRINGWOOD,-33.69202213,150.57117099305722
ST ALBANS,-33.256513345,151.01489633136072
ST ANDREWS,-34.024519565,150.82905425697163
ST CLAIR,-33.797803555,150.78653090621208
ST CLAIR,-32.362298225,151.263366013139
ST FILLANS,-32.45960643,149.63712575535772
ST GEORGE,-35.025669285000006,150.2250211082795
ST GEORGES BASIN,-35.110173735000004,150.59336116912328
BINGARA,-29.834230015000003,150.54942359622785
ST HELENS PARK,-34.10567237,150.81368709172068
ST HUBERTS ISLAND,-33.492598735,151.34291961967497
ST IVES,-33.724900495,151.1691060321992
ST IVES CHASE,-33.702951405,151.16499976710247
ST JOHNS PARK,-33.882577275,150.90206600784245
ST LEONARDS,-33.822297335,151.19307662573033
ST MARYS,-33.750576155000005,150.7704049650393
ST PETERS,-33.915933375,151.17815967984598
STANBOROUGH,-29.985579945,151.0497749137147
STANBRIDGE,-34.51305558,146.26576020410405
BINGEEBEEBRA CREEK,-28.80775793,152.7763725224996
STANFORD MERTHYR,-32.824494675,151.4927260068858
STANHOPE,-32.573246095,151.41836537400192
STANHOPE GARDENS,-33.715777795,150.92776918925625
STANMORE,-33.89361985,151.1652164928339
STANNIFER,-29.87556057,151.22918192978668
STANNUM,-29.336905475000002,151.7821980742844
STANWELL PARK,-34.229142455,150.97909695806499
STANWELL TOPS,-34.219553255,150.97632338877742
STATE MINE GULLY,-33.4440621,150.20829360385935
STEAM PLAINS,-34.96579119,145.3115867274165
BINGIE,-36.021324975,150.14574035374278
STEEPLE FLAT,-36.579422885,149.3512942087109
STEWARTS BROOK,-32.032590065,151.3138415974896
STEWARTS MOUNT,-33.400234645,149.5187090860955
STEWARTS RIVER,-31.71421093,152.6344978812108
STOCKINBINGAL,-34.449504700000006,147.86752981970216
STOCKRINGTON,-32.864338090000004,151.57915869967462
STOCKTON,-32.897954385,151.78909619449365
STOCKYARD CREEK,-29.51511412,152.80021010873568
STOKERS SIDING,-28.405955935,153.41280155659905
ALLANDALE,-32.724665045,151.40959404474188
BINGLEBURRA,-32.375941485,151.6189136698076
STONEHENGE,-29.82993914,151.7247344642939
STONY CHUTE,-28.58288336,153.16362021946338
STONY CREEK,-32.47597435,149.73442717210494
STONY CREEK,-36.617312855,149.80353997594716
STONY CROSSING,-35.08827146,143.53592992578473
STOTTS CREEK,-28.282286640000002,153.5105072688728
STRATFORD,-32.116859155,151.9508915878077
STRATHCEDAR,-31.7698593,152.3649624744545
STRATHEDEN,-28.75798893,152.94038242939388
STRATHFIELD,-33.87925801,151.08056257582882
BINIGUY,-29.579840509999997,150.15286653677188
STRATHFIELD SOUTH,-33.896865665,151.0790926711843
STROUD,-32.356135625,152.00824096512412
STROUD HILL,-32.379004925,151.8117385112493
STROUD ROAD,-32.32168471,151.9371069094192
STUART TOWN,-32.82808905500001,149.02661688486177
STUARTS POINT,-30.825588054999997,152.987555945269
STUBBO,-32.277199350000004,149.5682997190134
STUD PARK,-35.378175175,144.96318090383448
SUFFOLK PARK,-28.686558400000003,153.6069505259108
SUGARLOAF,-32.380752869999995,151.68703827509052
BINJURA,-36.17440939,149.10808901425793
SUMMER HILL,-32.48784012,151.5056030454432
SUMMER HILL,-33.893474385000005,151.1374994511315
SUMMER HILL CREEK,-33.206221345,149.14437222686934
SUMMER ISLAND,-30.98104971,152.968772171634
SUMMERLAND POINT,-33.140834365,151.56398621122545
SUN VALLEY,-33.707801245,150.59764651006833
SUNNY CORNER,-33.37375737,149.88136804957156
SUNSHINE,-33.11217894,151.5617969052282
SUNSHINE BAY,-35.7458992,150.20938207104433
BINNA BURRA,-28.711239215,153.49165509542723
SUNTOP,-32.561699004999994,148.8385360296108
SURF BEACH,-35.76251014,150.20539967434667
SURFSIDE,-35.695019099999996,150.19950185646618
SURRY HILLS,-33.884579134999996,151.21265148190895
SUSSEX INLET,-35.147007380000005,150.5700392443627
SUTHERLAND,-34.03511885499999,151.05445970743793
SUTTON,-35.162374345,149.22571181590712
SUTTON FOREST,-34.570125245,150.29194807320926
SWAN BAY,-32.69752027,151.94660783600705
SWAN BAY,-29.07413092,153.2912010716991
BINNAWAY,-31.58329951,149.4820722483916
SWAN CREEK,-29.666746515,152.9951701673328
SWAN VALE,-29.773131895,151.45097642238198
SWANBROOK,-29.71388752,151.24216410833054
SWANHAVEN,-35.188185695,150.57401330455576
SWANS CROSSING,-31.595254695,152.5789626566052
SWANSEA,-33.08943955,151.64107667445816
SWANSEA HEADS,-33.092735405,151.65903134674502
SWEETMANS CREEK,-32.89130923,151.1794574808182
SYDENHAM,-33.916546839999995,151.1681314658338
SYDNEY,-33.867907605,151.21012377975146
BINYA,-34.153095675,146.3575327752638
SYLVANIA,-34.013443295,151.09839447403192
SYLVANIA WATERS,-34.01905017,151.11173514150465
TABBIL CREEK,-32.41773008,151.73867213156166
TABBIMOBLE,-29.20656495,153.24537053206427
TABBITA,-34.09603652,145.81578690912636
TABLE TOP,-35.937271800000005,147.0237274501585
TABULAM,-28.848225805,152.4877792273288
TACOMA,-33.288371569999995,151.462387695299
TACOMA SOUTH,-33.29374602,151.45519424668555
TAHLEE,-32.660420959999996,151.99952653416995
TAHMOOR,-34.23064074,150.58996448605097
TALARM,-30.701159224999998,152.83506370871086
TALAWANTA,-29.577680795,147.05551652452016
TALBINGO,-35.59951259,148.3192810875685
TALLAWANG,-32.224514555,149.44956823561938
TALLIMBA,-34.04907068,146.90254651277712
TALLONG,-34.75257694,150.11978705899799
TALLOWAL,-34.83810709,150.22278901899585
TALLOWWOOD RIDGE,-30.25569525,152.72241671743757
TALLWOOD,-33.503318660000005,149.13195919494763
BIRCHGROVE,-33.850773849999996,151.1818455370031
TALLWOODS VILLAGE,-32.05540156,152.51023193212623
TALMALMO,-35.960947110000006,147.56936556689382
TALOFA,-28.673200604999998,153.55618988555085
TALOUMBI,-29.54523803,153.2701111545055
TAMARAMA,-33.89880643,151.27177496767672
TAMBAN,-30.883791035,152.81739288206506
TAMBAR SPRINGS,-31.422772594999998,149.80883834797945
TAMBAROORA,-32.964162265,149.40641079601687
TAMINDA,-31.081874955,150.90364281216438
TAMWORTH,-31.093031925,150.93164603725168
BIRDWOOD,-31.356721710000002,152.3170524532293
TANGLEWOOD,-28.336680805,153.53486828265267
TANILBA BAY,-32.743481790000004,151.98249788976142
TANJA,-36.625167325,149.96498149817137
TANNABAR,-31.356016585,149.16963762146912
TANNAS MOUNT,-33.61326054,149.6418913197365
TANTANGARA,-35.72249039,148.67201307992696
TANTAWANGALO,-36.74168124,149.50288987887
TANTONAN,-35.703983875000006,144.63093383957454
TAPITALLEE,-34.83061492,150.52278746471478
TARA,-34.49432021,147.16034296434674
BIRGANBIGIL,-35.519814735,145.1780276800508
TARADALE,-35.622782154999996,147.9283896111089
TARAGO,-35.107215095,149.57971308433554
TARALGA,-34.406340854999996,149.7805796966503
TARANA,-33.5470842,149.8803260111955
TARBAN,-28.972266665,151.87888804804723
TARBUCK BAY,-32.365972405,152.47763121088707
TARCUTTA,-35.288610405,147.7202834952337
TAREE,-31.891570774999998,152.44486058470758
TAREE SOUTH,-31.935407345,152.45498746628135
TAREN POINT,-34.01606271,151.1272718434443
ALLAWAH,-33.972829919999995,151.11347054024122
BIRMINGHAM GARDENS,-32.892960735,151.69027867922665
TARLO,-34.64811848,149.8133828810095
TARRAGANDA,-36.678160000000005,149.87413813579525
TARRAWANNA,-34.376603015,150.8763436203474
TARRIARO,-30.446264980000002,150.03367893462286
TARRO,-32.811856055,151.67371253007522
TASCOTT,-33.45187017,151.3209939479496
TATHAM,-28.937004735000002,153.17629954385717
TATHRA,-36.737339915,149.9692735353504
TATTON,-35.159571084999996,147.35828859828814
TAYLORS ARM,-30.763637355,152.74748547253643
BIRRIWA,-32.11887743,149.48019674073913
TAYLORS BEACH,-32.737440910000004,152.0657981606302
TAYLORS FLAT,-34.275824975,149.03237350135697
TEA GARDENS,-32.626935985,152.12981427157672
TELARAH,-32.73127081,151.53786956277014
TELEGRAPH POINT,-31.32994051,152.77482368715891
TELOPEA,-33.79401795,151.0412197629169
TEMAGOG,-31.008012115,152.61465609243731
TEMORA,-34.447395145,147.52499755764865
TEMPE,-33.924786170000004,151.16461847881072
TEN MILE HOLLOW,-33.320913465000004,151.08636977967046
BIRRONG,-33.89177513,151.02105934236528
TENAMBIT,-32.74408904,151.61369962895742
TENANDRA,-31.55728481,147.85218656951108
TENNYSON,-33.5349475,150.73155695556028
TENNYSON POINT,-33.83177753,151.11690330912347
TENTERDEN,-30.113372215,151.41589444728436
TENTERFIELD,-29.09439511,152.03916781209233
TERALBA,-32.952786745,151.60025306442415
TERANIA CREEK,-28.61375852,153.29398349409064
TERARA,-34.86958997,150.62824549490458
TERIDGERIE,-30.907092155,148.794897523617
BISHOPS BRIDGE,-32.74725357,151.46538201007579
TERMEIL,-35.475862225,150.3563088250679
TERRABELLA,-32.43962077,148.7345515809036
TERRACE CREEK,-28.410869265000002,152.83584387266188
TERRAGON,-28.441501789999997,153.2915559736456
TERRAMUNGAMINE,-32.08046417,148.48239515371927
TERRANORA,-28.23998062,153.50674117156353
TERREEL,-32.210017575,152.0431891059327
TERREY HILLS,-33.691187685,151.21979090776668
TERRIGAL,-33.445774580000005,151.42803300178275
TERRY HIE HIE,-29.785994565000003,150.13881482698707
BITHRAMERE,-31.134823394999998,150.78201274536977
TEVEN,-28.814377295,153.49258012796622
TEWINGA,-30.644515245,152.9025283365923
TEXAS,-28.888571874999997,151.1062765750313
THALGARRAH,-30.405127625,151.87291462502816
THARBOGANG,-34.268408359999995,145.94366798730374
THE ANGLE,-35.610902005,149.10383306478354
THE BASIN,-30.18484968,151.26810580685884
THE BIGHT,-31.88515461,152.38379686013346
THE BRANCH,-32.553695125000004,152.03746604126422
THE BROTHERS,-36.350763224999994,149.08416165229906
BLACK CREEK,-31.581602435,152.62816815138592
THE CHANNON,-28.677378525,153.276631671316
THE DEVILS WILDERNESS,-33.56440817,150.49112833178924
THE ENTRANCE,-33.343822474999996,151.49567449233393
THE ENTRANCE NORTH,-33.33371248,151.50496178026842
THE FRESHWATER,-29.3407724,153.32784876749992
THE GAP,-29.16784948,153.38870720586237
THE GAP,-34.951035860000005,147.2125535522173
THE GLEN,-28.405164120000002,152.65742303270463
THE GULF,-30.020543735,152.25867013409032
THE HATCH,-31.359446374999997,152.81565582108195
BLACK CREEK,-35.32194082,148.03561511845436
THE HILL,-32.93332323,151.77487868513828
THE JUNCTION,-32.9380868,151.75985230227718
THE LAGOON,-33.547086164999996,149.61866947111298
THE MARRA,-30.810604220000002,147.29117059878178
THE MEADOWS,-33.65134912,149.93962845033084
THE OAKS,-34.095586265,150.55613329724628
THE PILLIGA,-30.683458440000003,149.46819544978894
THE PINNACLES,-29.54548313,152.92061241021145
THE POCKET,-28.50323744,153.47011489556542
BLACK HEAD,-32.071334754999995,152.53557493272803
THE PONDS,-33.70681105,150.90336227882506
THE RIDGEWAY,-35.340274285,149.26249627582422
THE RISK,-28.47399583,152.93191675780093
THE ROCK,-35.265711875,147.14209441273158
THE ROCKS,-33.43216539,149.42831271129523
THE ROCKS,-33.858767185000005,151.20855298116163
THE SANDON,-29.66618077,153.29144845382558
THE SLOPES,-33.532737194999996,150.7043726993611
BLACK HILL,-32.820589580000004,151.6208206092885
THE WHITEMAN,-29.600184245,152.87564702159705
THERESA CREEK,-28.78613296,152.79330152525222
THERESA PARK,-33.98665282,150.64007645244473
THIRLMERE,-34.205236909999996,150.56240364101603
THIRLDENE,-30.343950505000002,150.90148404592497
THIRROUL,-34.31413881,150.91346102761466
THORA,-30.437063594999998,152.78060509144632
THORNLEIGH,-33.72224923,151.08235997701252
THORNTON,-32.785304839999995,151.6395010751424
THRUMSTER,-31.4584167,152.84025595759584
BLACK HOLLOW,-31.108542919999998,148.87027716342303
THUDDUNGRA,-34.16910435,148.13773267534958
THULE,-35.67353332,144.40112050989234
THUMB CREEK,-30.656260484999997,152.5768314516257
THURGOONA,-36.054436805,146.9893557128535
THYRA,-35.840589255,144.7474734014167
TIANJARA,-35.13612802,150.30341717465308
TIBBUC,-31.83441667,151.90374336500014
TIBOOBURRA,-29.503843175,142.0448432835422
TICHBORNE,-33.23287429,148.07659117058398
TICHULAR,-32.450605895,149.9292644457667
ALLEENA,-34.090457125,147.1276373928375
BLACK MOUNTAIN,-30.32905916,151.6949882877936
TIGHES HILL,-32.905227620000005,151.75408964774726
TILBA TILBA,-36.334789735,150.04709709665502
TILBUSTER,-30.41585484,151.70387346289738
TILLIGERRY CREEK,-32.7638909,151.97961962104625
TILPA,-30.98994841,144.45987370476115
TIMBARRA,-29.062877014999998,152.23702736556606
TIMBILLICA,-37.323171075000005,149.69905070385948
TIMBUMBURI,-31.223898454999997,150.90371513159795
TIMOR,-31.71924035,151.09403944708728
TINDAREY,-31.069050075,145.96722181117596
BLACK RANGE,-36.73291093,149.84367111143095
TINDERRY,-35.687274295,149.32167963939744
TINGHA,-29.972224205,151.2387500172764
TINGIRA HEIGHTS,-32.99785286,151.66536627105756
TINONEE,-31.947114929999998,152.41308295972675
TINPOT,-36.244725415000005,149.89933110050828
TINTENBAR,-28.791952575,153.5101759009716
TINTINHULL,-31.070520915,151.00461287488932
TIONA,-32.299749055,152.52105825636073
TIPPERARY,-32.052641355,152.1597817612181
TIRI,-31.849463375,152.08438593561954
BLACK SPRINGS,-33.856044159999996,149.7222157431782
TIRRANNAVILLE,-34.87542095,149.6753645809584
TITAATEE CREEK,-32.035695895,152.11719589195593
TOCAL,-32.62054808,151.56842255195664
TOCUMWAL,-35.791126865,145.4989589674388
TOLLAND,-35.145346995,147.35158645483034
TOLWONG,-34.83001024,150.10862803421526
TOMAGO,-32.82789706,151.73286189982025
TOMAKIN,-35.822784815000006,150.18959389116617
TOMALLA,-31.83145604,151.5102349498069
TOMBONG,-36.898595555,148.95903515690085
TOMBOYE,-35.252578935,149.96969671126288
TOMERONG,-35.04959916,150.56655811898503
TOMEWIN,-28.252464625,153.37502703767905
TOMINGLEY,-32.542866905,148.1938363370659
TOMS CREEK,-31.54647817,152.38227002864278
TONDERBURINE,-31.330856125,148.76296469702496
TONGARRA,-34.583809885,150.69393014548612
TOOGONG,-33.358439405,148.64954224516453
TOOLEYBUC,-35.031067215,143.3989490378263
TOOLIJOOA,-34.760662785,150.78115276347023
BLACKALLS PARK,-32.99986525,151.5804263517326
TOOLOOM,-28.59474187,152.45638947181908
TOOLOON,-31.005628719999997,148.16436104359764
TOOMA,-35.955791919999996,148.03902326038082
TOONGABBIE,-33.79199746,150.9582947663353
TOONGI,-32.482240335,148.55039597618958
TOONUMBAR,-28.529735915,152.75913875712882
TOORANIE,-35.0183086,143.55990231380787
TOORAWEENAH,-31.494172645,148.97933475395186
TOORMINA,-30.354257505,153.08817052967464
TOOROOKA,-30.888797115,152.52728183842657
BLACKBUTT,-34.571376975,150.83296344803395
TOOTHDALE,-36.780826015,149.7523070244169
TOOTOOL,-35.245035445,146.99492484202304
TOOWOON BAY,-33.36247134,151.49998136457646
TOPI TOPI,-32.360633385,152.3412320808307
TORONTO,-33.014329965,151.57848761923833
TORRINGTON,-29.288981104999998,151.69965311863268
TORRYBURN,-32.47404751,151.5785212247779
TORRYBURN,-30.437575664999997,151.18694299933838
TOTNES VALLEY,-32.49864222,149.90745000118707
TOTTENHAM,-32.275229929999995,147.28015748164793
BLACKETT,-33.738392829999995,150.81489970317148
TOUGA,-34.926572865,150.11595627023297
TOUKLEY,-33.258323585,151.5508721131782
TOWALLUM,-30.077191475,152.83116889927567
TOWAMBA,-37.10770189,149.6982934406655
TOWNSEND,-29.463109545000002,153.22066465562457
TOWRADGI,-34.38413468,150.90551908540337
TOWRANG,-34.694350400000005,149.82337165972132
TRALEE,-35.42701684,149.15755082851854
TRANGIE,-32.0580045,147.91001846396773
TREGEAGLE,-28.867732805,153.35046998083607
BLACKHEATH,-33.639448945,150.28307159501722
TREGEAR,-33.74515659,150.79269623419492
TRENAYR,-29.614282195,152.9592654976684
TREWILGA,-32.786424755,148.23097462618685
TRIAMBLE,-32.875235065,149.2893631968172
TRIANGLE FLAT,-33.787675055,149.44800624586358
TRUNDLE,-32.850646624999996,147.72428237840603
TRUNGLEY HALL,-34.27234585,147.5550652303261
TRUNKEY CREEK,-33.8065393,149.337582108885
BLACKMANS FLAT,-33.325154874999996,150.0753798683206
TUBBAMURRA,-30.10067066,151.7834883943699
TUBBUL,-34.243843215,147.95252243234614
TUCABIA,-29.656922270000003,153.12663780687882
TUCKI TUCKI,-28.923494095000002,153.3186159788538
TUCKOMBIL,-28.81148781,153.4625874849012
TUCKURIMBA,-28.949664315,153.33409685757113
TUENA,-34.045253025,149.32903863981898
TUGGERAH,-33.30644571,151.42892237450297
TUGGERAWONG,-33.28477282,151.4693302353858
TUGRABAKH,-31.986651525,152.0113826584237
BLACKMANS POINT,-31.39136604,152.8318208070415
TULLAKOOL,-35.38671559,144.15996760009438
TULLAMORE,-32.562811255,147.58418480705785
TULLARWALLA,-35.126089035,150.48553613173874
TULLERA,-28.75209705,153.29444569430305
TULLIBIGEAL,-33.395887145,146.72730227990246
TULLIMBAR,-34.582386255,150.73605247952594
TULLOONA,-28.901479594999998,150.07383758071546
TULLYMORGAN,-29.381496685000002,153.11670420215563
TUMBARUMBA,-35.72632672,148.07218221340725
TUMBI UMBI,-33.37858111,151.42521181323457
ABERCROMBIE,-33.392046660000005,149.56170580211986
ALLGOMERA,-30.818735345,152.81011692547781
BLACKSMITHS,-33.076840245,151.65233316546926
TUMBLONG,-35.142924455,147.97106256991384
TUMBULGUM,-28.283655835,153.48041375451714
TUMORRAMA,-35.19740427,148.48498141448974
TUMUT,-35.32241671,148.23568364923705
TUMUT PLAINS,-35.338396465,148.2690428357703
TUNCESTER,-28.8021232,153.22220243705638
TUNCURRY,-32.159810074999996,152.48504725321692
TUNGLEBUNG,-28.811889755000003,152.69298918173536
TUNTABLE CREEK,-28.632400075,153.26120254142097
TUPPAL,-35.687405784999996,145.33200381373126
BLACKTOWN,-33.776181965000006,150.90244114293876
TURA BEACH,-36.859825855,149.92594582715162
TURILL,-32.159256694999996,149.870091584046
TURLINJAH,-36.028776410000006,150.07411736165704
TURNERS FLAT,-31.038221565,152.66578652640877
TURONDALE,-33.11427097000001,149.5891745600428
TUROSS,-36.278012845,149.45101851006615
TUROSS HEAD,-36.035521505000006,150.12086494565693
TURRAMURRA,-33.73444506,151.12751753603726
TURRAWAN,-30.449915435,149.8946765309189
TURRELLA,-33.93023976,151.1431987552593
BLACKVILLE,-31.64490174,150.26626943870917
TURVEY PARK,-35.127395205,147.3602825760201
TWEED HEADS,-28.177833205,153.53529309926233
TWEED HEADS SOUTH,-28.198015095000002,153.53546611497814
TWEED HEADS WEST,-28.184180875,153.5068794861774
TWELVE MILE,-32.522947385,149.26834205056528
TWELVE MILE CREEK,-32.6386794,151.8729847878817
TWELVE MILE PEG,-35.151066305,150.38858369313567
TWENTY FORESTS,-33.678747900000005,149.74567139671416
TWIN RIVERS,-28.724579275,150.7035656267715
TYAGARAH,-28.600211899999998,153.5519297156802
BLACKWALL,-33.50492878,151.3349498042785
TYALGUM,-28.362558645,153.22659745945919
TYALGUM CREEK,-28.336968480000003,153.1627935321614
TYGALGAH,-28.29660596,153.42193869859852
TYNDALE,-29.55983519,153.16371266281868
TYRINGHAM,-30.247961275,152.50252725051357
UARBRY,-32.041726159999996,149.74153705116365
UKI,-28.414966489999998,153.3270089301716
ULAMAMBRI,-31.302823535,149.3903503595435
ULAN,-32.26772176,149.84556165322832
ULLADULLA,-35.357641595000004,150.46070086683773
BLAIR ATHOL,-34.06206461,150.8031397095345
ULLAMALLA,-32.992718415,149.3171053289043
ULMARRA,-29.638711005,153.04877554923456
ULONG,-30.239390965,152.89753762274347
ULTIMO,-33.879447715,151.1977392701043
UMINA BEACH,-33.519142904999995,151.3124425172038
UNANDERRA,-34.45815466,150.8467441937732
UNDERBANK,-32.28509717,151.61026518866197
UNGARIE,-33.58552888,146.91177178292548
UNUMGAR,-28.43461524,152.71769153264546
UPPER ALLYN,-32.139951995000004,151.4500009315393
BLAIRMOUNT,-34.051208955,150.79476963031613
UPPER BINGARA,-30.073120215,150.66624212995805
UPPER BURRINGBAR,-28.450063365,153.42226360358893
UPPER BYLONG,-32.497542505,150.19219267747872
UPPER COLO,-33.41739652,150.7078070774703
UPPER COOPERS CREEK,-28.602960885,153.40439975740813
UPPER COPMANHURST,-29.56695991,152.7524691930987
UPPER CORINDI,-30.04793186,153.1200476542383
UPPER CRYSTAL CREEK,-28.26973187,153.30618183400804
UPPER DARTBROOK,-31.93390071,150.7254928645355
UPPER DUCK CREEK,-28.52230266,152.69920383645538
BLAKEBROOK,-28.769218365,153.23165743029182
UPPER DUROBY,-28.253800845,153.4350934065768
UPPER EDEN CREEK,-28.517140949999998,152.8617517265739
UPPER FINE FLOWER,-29.276607505,152.73994023956874
UPPER GROWEE,-32.643134275,150.01602149150463
UPPER HORSESHOE CREEK,-28.49945857,153.1150964015976
UPPER HORTON,-30.17536355,150.37582637001555
UPPER KANGAROO RIVER,-34.68859387,150.60613494878436
UPPER KANGAROO VALLEY,-34.644961615,150.61449942733003
UPPER KARUAH RIVER,-32.170612945,151.7546403581972
UPPER LANSDOWNE,-31.721824185,152.46847899323552
BLAKEHURST,-33.99071481,151.1094540213026
UPPER MACDONALD,-33.254668370000005,150.9292792116366
UPPER MAIN ARM,-28.490856004999998,153.39793551364608
UPPER MANGROVE,-33.293320955,151.12400986591396
UPPER MANILLA,-30.61409528,150.65449766720366
UPPER MONGOGARIE,-28.9661051,152.80950929537295
UPPER MYALL,-32.25637966,152.15575391276792
UPPER NILE,-32.9620151,150.25285727017268
UPPER ORARA,-30.282481435,152.9928754500163
UPPER PAPPINBARRA,-31.270111685,152.4397177770507
UPPER ROLLANDS PLAINS,-31.222613085,152.61079841389133
BLAKNEY CREEK,-34.63867161,149.0365578852809
UPPER ROUCHEL,-32.099083355,151.17835869990785
UPPER TAYLORS ARM,-30.77456696,152.66465982951212
UPPER TOOLOOM,-28.576283885000002,152.36496108525245
UPPER TURON,-33.110212950000005,149.78155858980847
UPPER WILSONS CREEK,-28.52979044,153.39196168341505
UPSALLS CREEK,-31.62947779,152.65166327915017
URALBA,-28.873742175,153.4725145221308
URALLA,-30.667620485,151.48845526343348
URANA,-35.350218170000005,146.22665864030023
URANGELINE,-35.426855880000005,146.58711688538796
BLAND,-34.019294585,147.63799224873577
URANGELINE EAST,-35.489679255,146.67995409185352
URANQUINTY,-35.205150735000004,147.22099512334853
URAWILKIE,-30.689970535,148.74676285213806
URBENVILLE,-28.464034050000002,152.4936819999773
URIARRA,-35.267359935,148.8084523480358
URILA,-35.55482038,149.2872699154019
URLIUP,-28.2610561,153.40176696570077
URUNGA,-30.518461315,152.99666773062904
UTUNGUN,-30.747843054999997,152.82799453495034
VACY,-32.533516205,151.57363721227335
ALLWORTH,-32.544440315,151.94552032046724
BLANDFORD,-31.750847055,150.88743349808522
VALE OF CLWYDD,-33.48765485,150.18572113850112
VALENTINE,-33.016726704999996,151.64011819921146
VALERY,-30.389143835,152.94182263601556
VALLA,-30.583332705,152.94793421349408
VALLA BEACH,-30.58636429,153.00706092432074
VALLEY HEIGHTS,-33.710446950000005,150.58428191274524
VARROVILLE,-34.00400725,150.81336197963523
VAUCLUSE,-33.855778375,151.27648247700034
VERGES CREEK,-31.089436855000002,152.8916770749624
VERONA,-36.447440885000006,149.80947642559823
BLAXLAND,-33.746801635,150.61695276037466
