loca_2,representative_point_lat,representative_point_lng
LAHARUM,-36.923633505,142.3410919936377
LAKE BOGA,-35.450814109999996,143.63882749997384
LAKE BOLAC,-37.698513285000004,142.84667819311946
LAKE BUNGA,-37.862540980000006,148.03616985538844
LAKE CHARM,-35.597163975,143.8236892591346
LAKE CONDAH,-38.085501754999996,141.8197873164779
LAKE EILDON,-37.187844085,145.96234885205266
LAKE EPPALOCK,-36.907791015,144.5478234637992
LAKE FYANS,-37.13872829,142.62589073041326
LAKE GARDENS,-37.547593095,143.8172593255745
BARMAH,-35.95004136,144.98893596331249
LAKE GOLDSMITH,-37.53448812,143.38847453611788
LAKE LONSDALE,-37.036659505,142.62662448024423
LAKE MARMAL,-36.129725645,143.5186407836123
LAKE MERAN,-35.89895723,143.79085896519769
LAKE MUNDI,-37.491080479999994,141.0899180871629
LAKE POWELL,-34.715172025,142.93390125794582
LAKE ROWAN,-36.261782005,145.98123914811578
LAKE TYERS,-37.840896135,148.12695850910578
LAKE TYERS BEACH,-37.858946255,148.06513772714413
LAKE TYRRELL,-35.339369094999995,142.83254074526792
BARNADOWN,-36.650139825,144.5264785695021
LAKE WELLINGTON,-38.09355645,147.31785575067704
LAKE WENDOUREE,-37.549923525,143.8346623397943
LAKE WONGAN,-37.60334867,143.15640563842354
LAKES ENTRANCE,-37.856013,148.00587399054422
LAL LAL,-37.667357995,144.0261281339866
LALBERT,-35.651830465,143.4466307640694
LALOR,-37.665982075,145.00609710407585
LAMPLOUGH,-37.148673529999996,143.51962520835428
LANCASTER,-36.298937995,145.1360720183407
LANCE CREEK,-38.54380994,145.67114256722968
BARNAWARTHA,-36.081017925,146.68336631597185
LANCEFIELD,-37.26413955,144.71524873151566
LANDSBOROUGH,-37.019023925,143.14612655498502
LANDSBOROUGH WEST,-37.00787341,143.07231146081313
LANG LANG,-38.29781148,145.57387917283563
LANG LANG EAST,-38.270215054999994,145.65643625115172
LANGDONS HILL,-37.41541613,144.06319285831285
LANGI KAL KAL,-37.37754111,143.4997971833267
LANGI LOGAN,-37.395750735,142.9280248444309
LANGKOOP,-37.101094825000004,141.07907706228963
LANGLEY,-37.150947275,144.50284958090415
BARNAWARTHA NORTH,-36.07683797,146.75094719269896
LANGSBOROUGH,-38.64978249,146.66722815107107
LANGWARRIN,-38.154361785000006,145.19687512865335
LANGWARRIN SOUTH,-38.189481255000004,145.19349721608035
LARA,-38.01204801,144.410604779263
LARDNER,-38.218101265,145.87389823575498
LARPENT,-38.35248336,143.5061792053788
LARRALEA,-38.047758475,143.24372247944723
LASCELLES,-35.562404145,142.60757259248513
LAUNCHING PLACE,-37.780955995,145.57762391918385
LAURISTON,-37.249539490000004,144.36320735422368
BAROMI,-38.403555999999995,146.17544648718246
LAVERS HILL,-38.66762308,143.387636649834
LAVERTON,-37.856893115000005,144.76645138798307
LAVERTON NORTH,-37.833326295000006,144.7876922402359
LAWLER,-36.36649201,142.74530652625623
LAWLOIT,-36.458722609999995,141.45121802145735
LAWRENCE,-37.325682995,143.89571846477787
LEAGHUR,-35.984928595,143.8073180105942
LEARMONTH,-37.420280325,143.7240881117171
LEDCOURT,-36.98721902,142.5662806939406
LEICHARDT,-36.681443635,144.07042522276416
BARONGAROOK,-38.43131798,143.61456713199843
LEIGH CREEK,-37.5604479,143.96249540655762
LEITCHVILLE,-35.916500505,144.29198718253855
LEMNOS,-36.34463499,145.474946602572
LENEVA,-36.204753984999996,146.85936286145576
LEONARDS HILL,-37.412971639999995,144.13844361172386
LEONGATHA,-38.47203401,145.93738163827467
LEONGATHA NORTH,-38.421629550000006,145.97213612022227
LEONGATHA SOUTH,-38.542043969999995,145.85488892299222
LEOPOLD,-38.19686561,144.46970608910323
LERDERDERG,-37.517273225,144.42035202115227
BARONGAROOK WEST,-38.43131798,143.53990076650553
LESLIE MANOR,-38.10322051,143.38150232171785
LETHBRIDGE,-37.9502724,144.0890516420173
LEXTON,-37.255191955,143.51646608891045
LICOLA,-37.602958615000006,146.56956633639646
LICOLA NORTH,-37.520515005,146.52059488398257
LILLICO,-38.124779524999994,145.96479483584017
LILLICUR,-37.1696285,143.60170407516458
LILLIMUR,-36.450179495,141.11379910317663
LILLIPUT,-36.128845125,146.45652951367035
LILYDALE,-37.762608975,145.37147306179946
ALBACUTYA,-35.73835866,141.96820415984698
BARRABOOL,-38.165989065,144.22589279034253
LIMA,-36.74900757,145.94898531279853
LIMA EAST,-36.8141969,145.96504227319116
LIMA SOUTH,-36.835012065,146.01265844089988
LIMESTONE,-37.27131188,145.5491854807404
LINDENOW,-37.796619820000004,147.46754220385446
LINDENOW SOUTH,-37.869240000000005,147.40651908935706
LINDSAY,-37.600161979999996,141.11909373788757
LINDSAY POINT,-34.091961780000005,141.01471402841355
LINGA,-35.1732995,141.69516818658087
LINTON,-37.693654495000004,143.56207773356908
BARRAKEE,-36.26651802,143.4487396222367
LIPAROO,-34.811900505,142.57289892554496
LISMORE,-37.95766727,143.3616228789918
LITCHFIELD,-36.295321505000004,142.83742736863263
LITTLE DESERT,-36.485508475,141.74487050795352
LITTLE HAMPTON,-37.359035425,144.29354374011842
LITTLE RIVER,-37.934075475,144.4699543001112
LLANELLY,-36.728063145,143.8333532174562
LLOWALONG,-37.905244429999996,147.04138221211755
LOCH,-38.377611135,145.68288582524343
LOCH SPORT,-38.043720485,147.5951290338282
BARRAMUNGA,-38.58230149,143.7165349131805
LOCH VALLEY,-37.806900465,146.00911001223986
LOCKINGTON,-36.26632503,144.49739492144852
LOCKSLEY,-36.84177998,145.31832661133495
LOCKWOOD,-36.81431012,144.16932505123236
LOCKWOOD SOUTH,-36.878261335,144.1442316527655
LODDON VALE,-35.99858564,143.9538776423091
LOGAN,-36.627137024999996,143.49297828833184
LONDRIGAN,-36.343950559999996,146.4372158445073
LONG FOREST,-37.657980679999994,144.50853840910304
LONG GULLY,-36.74339501,144.2593157085862
BARRAPORT,-35.992710595000005,143.65565963273835
LONGERENONG,-36.681318655,142.33975925451819
LONGFORD,-38.237968525,147.1550942363532
LONGLEA,-36.75938556,144.42550451101354
LONGWARRY,-38.12418401,145.7659723608548
LONGWARRY NORTH,-38.078024885000005,145.77311753012714
LONGWOOD,-36.806463025,145.40484494911928
LONGWOOD EAST,-36.829875905,145.44574627058978
LORNE,-38.523337505,143.92125035609948
LORQUON,-36.141134045,141.7671604875271
LOVELY BANKS,-38.049916495,144.32836782736132
BARRAPORT WEST,-36.018342340000004,143.55302021953997
LOWER MOIRA,-36.088885585,144.97551402490464
LOWER NORTON,-36.80335649,142.0736241077576
LOWER PLENTY,-37.73845454,145.12025845746103
LOY YANG,-38.249632945,146.57929715227363
LUBECK,-36.747581409999995,142.55018101398363
LUCKNOW,-37.80460198,147.6702097357022
LUCYVALE,-36.314141315,147.58420613727526
LURG,-36.580590494999996,146.1189181847713
LYAL,-36.93000062,144.45559794811626
LYNBROOK,-38.05409898,145.2555287478869
BARRYS REEF,-37.454600525000004,144.3124504137853
LYNDHURST,-38.06415926,145.2269972745811
LYONS,-38.000080425,141.47683867676272
LYONVILLE,-37.3966904,144.26588379538327
LYSTERFIELD,-37.936059035,145.29855107303305
LYSTERFIELD SOUTH,-37.953233075,145.26694910268148
MACARTHUR,-38.042026945,142.04358147309782
MACCLESFIELD,-37.881844095000005,145.48981832748444
MACEDON,-37.424290775,144.56408940503206
MACKS CREEK,-38.467064730000004,146.63903074814056
MACLEOD,-37.720738350000005,145.06864652125762
BARUNAH PARK,-38.01330962,143.82289595880724
MACORNA,-35.91657342,143.99334318721338
MACORNA NORTH,-35.84178507,144.0703740406084
MACS COVE,-37.205908390000005,146.14490808217442
MADALYA,-38.50806652,146.51006925016105
MADDINGLEY,-37.700830345,144.42734042436717
MAFEKING,-37.382951004999995,142.5758670118649
MAFFRA,-37.963813375,147.0023080194905
MAFFRA WEST UPPER,-37.872511965,146.82038658435783
MAGPIE,-37.632430785,143.84506404968272
MAIDEN GULLY,-36.75583009,144.20757289365045
BARUNAH PLAINS,-38.048265965,143.76888603917723
MAIDSTONE,-37.782117025,144.8747729858826
MAILORS FLAT,-38.29008495,142.46720229163017
MAIN LEAD,-37.386954345,143.37681613920483
MAIN RIDGE,-38.402127095,144.9671331661779
MAINDAMPLE,-37.03009074,145.95267140034213
MAINTONGOON,-37.126431005,145.79016052317093
MAJOR PLAINS,-36.366717015,145.7795445256976
MAJORCA,-37.1282212,143.8234569622635
MALDON,-36.99715596,144.06226674850134
MALLACOOTA,-37.524242990000005,149.80907510428517
BARWIDGEE,-36.511879660000005,146.78048571072537
MALMSBURY,-37.174365695000006,144.38297197920062
MALVERN,-37.85842897,145.03476552079871
MALVERN EAST,-37.87789532,145.0692236365619
MAMBOURIN,-37.899603479999996,144.55209223377284
MANANGATANG,-35.044889475,142.90058395021882
MANDURANG,-36.826059125,144.29460103325772
MANDURANG SOUTH,-36.86895,144.27691496949268
MANGALORE,-36.92462622,145.17083130224523
MANIFOLD HEIGHTS,-38.13745448,144.33373722765265
MANNERIM,-38.220929485,144.6082221250893
BARWITE,-37.010178464999996,146.22415721788707
MANNIBADAR,-37.774187319999996,143.51108101779135
MANNS BEACH,-38.662511085000006,146.8011031481651
MANORINA,-37.691586655,148.79960149755607
MANSFIELD,-37.04965597,146.11234498151347
MARAMINGO CREEK,-37.39497321,149.61563886678488
MARCUS HILL,-38.24110497,144.57093537987228
MARDAN,-38.47025692,146.13380805066703
MARENGO,-38.779555,143.65541126569053
MARIBYRNONG,-37.772423125,144.8843155715978
MARIONVALE,-36.266434000000004,145.52725561896165
ALBANVALE,-37.74591296,144.76909956778613
BARWON DOWNS,-38.50773538,143.78369870357562
MARKWOOD,-36.471693349999995,146.51018644936138
MARLBED,-35.82216484,142.86114176159668
MARLO,-37.76368059,148.73187539749532
MARNOO,-36.692809499999996,142.8984545358585
MARNOO EAST,-36.652468365000004,142.9593636391735
MARNOO WEST,-36.701359,142.7816845127141
MARONG,-36.751011515,144.1368781259467
MAROONA,-37.422456525,142.84643939019122
MARRAWEENEY,-36.76786527,145.73322270807483
MARSHALL,-38.196050955000004,144.35690739739584
BARWON HEADS,-38.273633425,144.48848039815408
MARTHAVALE,-37.44787057,147.5094789641579
MARUNGI,-36.201805390000004,145.51791210694074
MARYBOROUGH,-37.050196,143.7301956712021
MARYKNOLL,-38.03439754,145.60199145427976
MARYSVILLE,-37.524113755,145.81888381523103
MARYVALE,-38.183166475,146.43212599001131
MASSEY,-36.222270985,142.85986122769643
MATLOCK,-37.591223385000006,146.248129180904
MAUDE,-37.944961324999994,144.1970522465183
MCCRAE,-38.35455617,144.93315707900928
BASALT,-37.308649509999995,144.10535612552707
MCINTYRE,-36.6890248,143.67811644321375
MCKENZIE CREEK,-36.802857,142.16607721092763
MCKENZIE HILL,-37.069290075,144.18396259196658
MCKINNON,-37.910572079999994,145.03905054195758
MCLOUGHLINS BEACH,-38.60534641,146.9022031666832
MCMAHONS CREEK,-37.69595103,145.83764459985775
MCMILLANS,-35.847602165,144.15729711424922
MEAD,-35.801928035,144.1227163553801
MEADOW CREEK,-36.60168405,146.45638024792055
MEADOW HEIGHTS,-37.65124706,144.91940559382385
BASS,-38.478079955,145.47071656918246
MEATIAN,-35.565314115,143.3627047240917
MEENIYAN,-38.5804145,146.00994059230055
MEERING WEST,-35.882674515000005,143.70251074992916
MEERLIEU,-38.01491457,147.40480756750048
MELBOURNE,-37.827492965000005,144.97987680440275
MELBOURNE AIRPORT,-37.67575132,144.83507110253453
MELTON,-37.675467945,144.62351789602985
MELTON SOUTH,-37.705429635,144.57173263094413
MELTON WEST,-37.678516619999996,144.5409569890025
MELVILLE FOREST,-37.485560475,141.86738663132974
BATESFORD,-38.09125699,144.27791447556888
MELWOOD,-37.739927495,147.50520586834608
MENA PARK,-37.536776465,143.47992239843458
MENTONE,-37.984247284999995,145.06157486248253
MENZIES CREEK,-37.920678914999996,145.406054701213
MEPUNGA,-38.456883195,142.67426581933466
MEPUNGA EAST,-38.4441887,142.71323594630724
MEPUNGA WEST,-38.44028283,142.64633114467205
MERBEIN,-34.16090124,142.0483344943658
MERBEIN SOUTH,-34.23294299,142.01402491929878
MERBEIN WEST,-34.166682015,142.00728185159383
BATHUMI,-36.025026499999996,146.08512669573028
MEREDITH,-37.86717079,144.03348564894392
MERINGUR,-34.416309964999996,141.2953340075821
MERINO,-37.73320083,141.530615172782
MERNDA,-37.59222664,145.08552303463864
MERRIANG,-36.56430234,146.68635945661032
MERRIANG SOUTH,-36.59505754,146.6678868284964
MERRICKS,-38.394259505,145.08210219509266
MERRICKS BEACH,-38.3929454,145.10739001598176
MERRICKS NORTH,-38.341366504999996,145.07185406455622
MERRIGUM,-36.365100975000004,145.1541757456805
BAW BAW,-37.837648035,146.32270105914625
MERRIMU,-37.6575265,144.47462682459422
MERRINEE,-34.39019449,141.84709173414967
MERTON,-36.98343049,145.70834381116
METCALFE,-37.094012475,144.4371213390777
METCALFE EAST,-37.145903655,144.4573262871939
METUNG,-37.86477249,147.8458680664255
MIA MIA,-36.98487365,144.61058390242115
MICKLEHAM,-37.546344000000005,144.89895580836782
BAW BAW VILLAGE,-37.844054905,146.25547410933598
MIDDLE CREEK,-37.397734925,143.2463970100132
MIDDLE PARK,-37.850617965,144.96077851492853
MIDDLE TARWIN,-38.672902535,145.92252526534827
MIEPOLL,-36.61781463,145.47259831278518
MIGA LAKE,-36.852875775,141.63965719594626
MILAWA,-36.461830015000004,146.4401727232712
MILDURA,-34.210963,142.13542588612754
MILL PARK,-37.664174065,145.0627338859895
MILLBROOK,-37.611910285,144.04413078969844
MILLGROVE,-37.745121755,145.65067949510714
BAXTER,-38.19784636999999,145.15566205155127
MILLOO,-36.36354703,144.36918499103564
MILLTOWN,-38.053143815,141.69525789704716
MILNES BRIDGE,-35.787411309999996,144.08767984845582
MINCHA,-35.998333474999995,144.05275783992403
MINCHA WEST,-35.912452895,144.13316560535117
MINERS REST,-37.485991014999996,143.79731380197092
MINGAY,-37.852634019999996,143.32745744368592
MINHAMITE,-37.987955485,142.34645117923188
MINIMAY,-36.710437475,141.21835239827587
MININERA,-37.603855624999994,142.96008658779178
BAYINDEEN,-37.303357425,143.18303800319492
MINJAH,-38.041568330000004,142.47737901868908
MINMINDIE,-36.022085000000004,143.7552658670398
MINYIP,-36.455941214999996,142.65600253814307
MIOWERA,-37.477432345,147.08598496710331
MIRALIE,-35.122350999999995,143.32154853314844
MIRAM,-36.370668980000005,141.38240623599478
MIRBOO,-38.482344985,146.2357501576004
MIRBOO NORTH,-38.394695465,146.15548483980007
MIRIMBAH,-37.1150302,146.39912576677045
MIRRANATWA,-37.399957885,142.4012340409156
ALBERT PARK,-37.84536849,144.95160241927005
BAYLES,-38.17699498499999,145.57600218543178
MITCHAM,-37.816103495,145.19963320206523
MITCHELL PARK,-37.5092095,143.7772292094616
MITCHELLSTOWN,-36.84240346,145.03519626198846
MITIAMO,-36.214651195,144.2358258556847
MITRE,-36.712445294999995,141.78899535817908
MITTA MITTA,-36.614218465,147.32936408468794
MITTYACK,-35.151238199999995,142.62114080664566
MOCKINYA,-36.96006952,142.1767716220427
MODELLA,-38.17668399,145.72278070783972
MODEWARRE,-38.26819949,144.1220081996842
BAYNTON,-37.1376827,144.64963205906054
MOE,-38.17504836,146.2471702073122
MOE SOUTH,-38.213245195,146.24743886416678
MOGGS CREEK,-38.45551983,144.06599696180075
MOGLONEMBY,-36.649648485,145.54253210431636
MOKEPILLY,-37.089378825,142.64227117877778
MOLESWORTH,-37.162315925,145.52016719508174
MOLIAGUL,-36.74843996,143.67120093969356
MOLKA,-36.679845455,145.40361439216787
MOLLONGGHIP,-37.46764762,144.04213559559963
MOLOGA,-36.16317369,144.13257232084442
BAYNTON EAST,-37.123439345,144.7129225619121
MOLYULLAH,-36.682349744999996,146.15980215945547
MONBULK,-37.87502977,145.42601849760527
MONEGEETTA,-37.39346636,144.78503407151055
MONGANS BRIDGE,-36.58963673,147.13022960483858
MONOMAK,-37.762958499999996,146.83341758231586
MONOMEITH,-38.212618815,145.53228362827787
MONT ALBERT,-37.818813515,145.10781380173694
MONT ALBERT NORTH,-37.802697089999995,145.11101819475005
MONTGOMERY,-38.03960366,147.06081100925982
MONTMORENCY,-37.720294735,145.1238020357315
BAYSWATER,-37.846304090000004,145.2661965750446
MONTROSE,-37.817363310000005,145.34085733817824
MOOLAP,-38.171771,144.42840044222737
MOOLERR,-36.647334025,143.16909339563568
MOOLORT,-37.06306,143.91515919227362
MOONAMBEL,-36.984347995,143.30413842829836
MOONDARRA,-38.047694965000005,146.3543740257057
MOONEE PONDS,-37.765325000000004,144.9198652259601
MOORA,-36.607406045,144.94604882453154
BAYSWATER NORTH,-37.82560048,145.28406913838575
MOORABBIN,-37.941649605,145.0581869360064
MOORABBIN AIRPORT,-37.977984655,145.10101460174886
MOORABOOL,-38.042207989999994,144.28437950310303
MOORALLA,-37.38566601,142.1084207210455
MOORILIM,-36.621890985,145.2970697228823
MOORMBOOL WEST,-36.814470595,144.85652807449384
MOORNAPA,-37.696366605,147.15154235401405
MOORNGAG,-36.73644599,146.05478859384294
MOOROODUC,-38.245536494999996,145.11616099322129
MOOROOLBARK,-37.780591315,145.32485598834955
BEACONSFIELD,-38.03966199,145.3805827758925
MOOROOPNA,-36.398668009999994,145.34030944524062
MOOROOPNA NORTH,-36.32841801,145.31767582587423
MOOROOPNA NORTH WEST,-36.350416415,145.25006771346347
MORANDING,-37.232938059999995,144.94680347985832
MORDIALLOC,-37.99834949,145.09869073684104
MORGIANA,-37.730345529999994,141.83196780888773
MORIAC,-38.24451149,144.17476727057146
MORNINGTON,-38.227698965,145.06093739312223
MOROKA,-37.493351399999995,146.95172599975615
MORRISONS,-37.761595015,144.1182528348628
BEACONSFIELD UPPER,-37.998528050000004,145.42541542478074
MORRL MORRL,-36.86596815,142.89029213168314
MORTLAKE,-38.05837601,142.79265613068333
MORTON PLAINS,-36.073602969999996,142.90746845575927
MORWELL,-38.231776374999995,146.40919463593315
MOSSIFACE,-37.74506572999999,147.8225115654244
MOUNT ALFRED,-35.998035314999996,147.63147883298464
MOUNT BEAUTY,-36.74882,147.228790237432
MOUNT BECKWORTH,-37.30421861000001,143.70010765052706
MOUNT BEST,-38.5869263,146.2977712207126
MOUNT BOLTON,-37.359358990000004,143.68458961277483
BEALIBA,-36.768813185,143.5565516974032
MOUNT BRUNO,-36.321307475,146.1519801285425
MOUNT BUFFALO,-36.727875935,146.76854355622947
MOUNT BULLER,-37.269461505,146.4008692203027
MOUNT BURNETT,-37.975718185,145.5109647214067
MOUNT BUTE,-37.875917115,143.40972244358184
MOUNT CAMEL,-36.806999015,144.75174524326513
MOUNT CAMERON,-37.20442238,143.81377650736061
MOUNT CLEAR,-37.60360198,143.87281412469116
MOUNT COLE,-37.2486243,143.2104821209514
MOUNT COLE CREEK,-37.220157995,143.1222204219152
BEARII,-35.884429499999996,145.34248501119566
MOUNT COTTRELL,-37.79509885,144.62213433530144
MOUNT DANDENONG,-37.836696695,145.3513574333577
MOUNT DORAN,-37.722318275,144.0426713751402
MOUNT DRYDEN,-37.0531716,142.53231237622552
MOUNT DUNEED,-38.249522425,144.32307696027146
MOUNT ECCLES,-38.378388025,145.97338664941577
MOUNT ECCLES SOUTH,-38.413110105,145.99447533792457
MOUNT EGERTON,-37.65491054,144.12496845506385
MOUNT ELIZA,-38.193819495,145.09524283093808
MOUNT EMU,-37.60007799,143.39313676285187
BEARS LAGOON,-36.33834851,143.95124841493111
MOUNT EVELYN,-37.786980015,145.38541140660035
MOUNT FRANKLIN,-37.26007901,144.15601151351416
MOUNT GLASGOW,-37.20244099,143.7628071639341
MOUNT HELEN,-37.62696353,143.88723440514144
MOUNT HOOGHLY,-36.908611515000004,143.662887317581
MOUNT LONARCH,-37.26503941,143.38669174227988
MOUNT MACEDON,-37.39026149,144.59074129601782
MOUNT MAJOR,-36.367976995,145.69881214265376
MOUNT MARTHA,-38.27373517,145.03228168537646
MOUNT MERCER,-37.83728701,143.86734716817614
ALBERTON,-38.615880035,146.66289468418415
BEAUCHAMP,-35.639432005,143.6172557761381
MOUNT MORIAC,-38.210032075,144.19029138402703
MOUNT NAPIER,-37.89485549,142.05964032957928
MOUNT PLEASANT,-37.58174601,143.85506083569527
MOUNT PROSPECT,-37.399207595,144.04848678004083
MOUNT RICHMOND,-38.15488928,141.32083485723075
MOUNT ROWAN,-37.499732025,143.84136939071328
MOUNT SABINE,-38.63396251,143.75081007639918
MOUNT TASSIE,-38.38755439,146.56107761199576
MOUNT TAYLOR,-37.726476524999995,147.5833281267948
MOUNT TOOLEBEWONG,-37.719213995000004,145.56171463773097
BEAUFORT,-37.44033597000001,143.33747784321645
MOUNT WALLACE,-37.73430106,144.21760208766142
MOUNT WAVERLEY,-37.878406985,145.12849294124715
MOUNTAIN BAY,-37.198065369999995,146.10396856006912
MOUNTAIN VIEW,-38.30306752,145.8645135172814
MOUTAJUP,-37.684390265000005,142.21698306552906
MOYARRA,-38.484446524999996,145.72415293259198
MOYHU,-36.59932101,146.3853742765312
MOYREISK,-36.8792485,143.38062790575498
MOYSTON,-37.276128555,142.7487491271001
MUCKATAH,-36.00355539,145.65094452469918
BEAUMARIS,-37.98360864,145.0382096189358
MUCKLEFORD,-37.054235489999996,144.14793103679807
MUCKLEFORD SOUTH,-37.106092860000004,144.12730051018653
MUDGEGONGA,-36.48968347,146.85655993352975
MULGRAVE,-37.921459264999996,145.1653601557946
MUMBANNAR,-37.935127125,141.09538583785266
MUNDOONA,-36.149146875,145.34731333685
MUNRO,-37.898524635,147.21268183028164
MUNTHAM,-37.574183585,141.5421989572274
MURCHISON,-36.62598121,145.18121938526644
MURCHISON EAST,-36.61452536,145.246165367907
BEAZLEYS BRIDGE,-36.708711,143.14722731338753
MURCHISON NORTH,-36.570063005,145.27055982693008
MURGHEBOLUC,-38.100209115,144.13980226932367
MURMUNGEE,-36.448982615000006,146.6895724586065
MURNUNGIN,-35.61420008,143.23868220390673
MURPHYS CREEK,-36.730717105,143.75475876515839
MURRA WARRA,-36.436412555000004,142.24661999435506
MURRABIT,-35.537082525,143.9379100467928
MURRABIT WEST,-35.509474999999995,143.8808353258192
MURRAWEE,-35.30137704,143.51398390984974
MURRAY-SUNSET,-34.56446698,141.51683687039227
BEEAC,-38.178486495,143.6331011588488
MURRAYDALE,-35.28172658,143.56636031551682
MURRAYVILLE,-35.20390123,141.21340088930367
MURRINDAL,-37.415796055,148.20826824497806
MURRINDINDI,-37.369259400000004,145.58218344503487
MURROON,-38.427169305,143.7972746451271
MURRUMBEENA,-37.8963071,145.07059963898996
MURTOA,-36.596668475,142.47624367189692
MUSK,-37.36826551,144.1965706287134
MUSK VALE,-37.380468015,144.16023620206886
MUSKERRY,-36.674104345,144.58848323832547
BEECH FOREST,-38.635723999999996,143.60226988789645
MYAMYN,-38.00630598,141.71815730358279
MYERS FLAT,-36.70050648,144.17801351580027
MYOLA,-36.625014140000005,144.60814226768983
MYRNIONG,-37.58602477,144.30462010420496
MYRRHEE,-36.743651990000004,146.30478055415534
MYRTLE CREEK,-36.936125775,144.40316104997368
MYRTLEBANK,-38.062666515000004,147.0221580103062
MYRTLEFORD,-36.577629505,146.74807469283655
BEECHWORTH,-36.333913495000004,146.67280092945725
MYSIA,-36.229876974999996,143.75088420318184
MYSTIC PARK,-35.568581025,143.7314307048274
MYWEE,-35.83860258,145.5090127020969
NAGAMBIE,-36.791588505,145.21395527062066
NALANGIL,-38.32685993,143.4565313442762
NALINGA,-36.427323985,145.7244967694553
NAMBROK,-38.087146974999996,146.84670994815775
NANDALY,-35.313063025000005,142.67818711813032
NANGANA,-37.873944095,145.53703560613195
NANGEELA,-37.480630505,141.33104752249517
BEENAK,-37.900408084999995,145.63650775413805
NANGILOC,-34.480661855,142.30620301786047
NANNEELLA,-36.335413509999995,144.7956684432438
NAP NAP MARRA,-37.598497179999995,146.84045002850561
NAPOLEONS,-37.690160005,143.80528242607744
NAR NAR GOON,-38.1139765,145.57539274954314
NAR NAR GOON NORTH,-38.029294,145.56365705439612
NARBETHONG,-37.54246347,145.63860745693012
NAREEB,-37.834768315000005,142.5418555848865
NAREEN,-37.38378842,141.53433251098033
NAREEWILLOCK,-36.16045049,143.4379258736223
BELGRAVE,-37.91207552,145.3538953871964
NARIEL VALLEY,-36.499999915000004,147.8673885003793
NARING,-36.062180510000005,145.58167949996724
NARINGAL,-38.39282499,142.72471213464166
NARINGAL EAST,-38.40850969,142.78946614215513
NAROGHID,-38.248659985,143.06476096799648
NARRACAN,-38.271622570000005,146.23111952600462
NARRAPORT,-36.02425051,143.0680951740006
NARRAPUMELAP SOUTH,-37.75679141,142.6430038823251
NARRAWONG,-38.237143535,141.71508323899263
NARRE WARREN,-38.020503975,145.300461277887
BELGRAVE HEIGHTS,-37.92583751,145.34334322185865
NARRE WARREN EAST,-37.962282525000006,145.3581984411624
NARRE WARREN NORTH,-37.98457472,145.3152074723278
NARRE WARREN SOUTH,-38.04976439,145.3008610166057
NARRUNG,-34.77702701,143.21875836688213
NATHALIA,-36.060704494999996,145.18783086350425
NATIMUK,-36.726123990000005,141.94141957494702
NATTE YALLOCK,-36.94780043,143.4512230167179
NATYA,-34.942403435,143.17870435484411
NAVARRE,-36.897516679999995,143.10678482862153
NAVIGATORS,-37.609735225,143.93207715007338
ALBERTON WEST,-38.600789225,146.5755947992995
BELGRAVE SOUTH,-37.942169485,145.35581404991825
NAYOOK,-37.914442595,145.93077010605344
NEDS CORNER,-34.193530525,141.37871779021327
NEEREMAN,-36.920217035,143.9530655758744
NEERIM,-37.9565365,145.96072843136355
NEERIM EAST,-38.00032501,146.07418171433426
NEERIM JUNCTION,-37.91994156,145.9684286347121
NEERIM NORTH,-37.923439005000006,146.02871971691565
NEERIM SOUTH,-38.01004891,145.9940649746875
NEILBOROUGH,-36.555503975,144.26512118944686
NELSE,-36.833867995000006,147.38742324101528
BELL PARK,-38.10623248,144.33835104707907
NELSON,-38.07790206,141.14186573672694
NERRENA,-38.50685906,146.01958956771668
NERRIN NERRIN,-37.756371815,143.03879039278846
NERRINA,-37.538730515,143.8921120048626
NERRING,-37.49753962,143.44691523791147
NETHERBY,-36.091747805,141.65826757508734
NEUARPURR,-36.698384395000005,141.01828225494023
NEW GISBORNE,-37.450112884999996,144.60852648642208
NEWBOROUGH,-38.177448635000005,146.28869293369212
NEWBRIDGE,-36.750909005,143.92300393658047
BELL POST HILL,-38.096327485,144.31974639964693
NEWBURY,-37.420017035,144.2834122432337
NEWCOMB,-38.163342979999996,144.39499313595627
NEWFIELD,-38.56069445,143.00881570568612
NEWHAM,-37.297712215000004,144.61169290091277
NEWHAVEN,-38.516892845,145.33238196365846
NEWINGTON,-37.56326051,143.82793383880028
NEWLANDS ARM,-37.927572885000004,147.69306337697458
NEWLYN,-37.414871435,143.98017416737832
NEWLYN NORTH,-37.394067005,143.99968558019015
NEWMERELLA,-37.751587029999996,148.4544233167082
BELLARINE,-38.132021214999995,144.6220761546686
NEWPORT,-37.845492155,144.87970418448919
NEWRY,-37.8970958,146.9020012577975
NEWSTEAD,-37.10882752,144.05079532337314
NHILL,-36.307071085000004,141.56254194682788
NICHOLS POINT,-34.21071567,142.2133748307087
NICHOLSON,-37.807368,147.7478344102626
NIDDRIE,-37.739439450000006,144.88644479904946
NILMA,-38.171008575,145.9730388362695
BELLBIRD CREEK,-37.635772985,148.81648884980328
NILMA NORTH,-38.123564525,146.00942224149065
NINDA,-35.434126595,142.7091946333265
NINE MILE,-36.450544980000004,143.4670401501363
NINTINGBOOL,-37.6098774,143.72132177082312
NINYEUNOOK,-35.96430883,143.43221519414465
NIRRANDA,-38.508486430000005,142.77496545970044
NIRRANDA EAST,-38.481986995,142.85771577583824
