loca_2,representative_point_lat,representative_point_lng
EMERALD,-37.932485979999996,145.4498308494898
EMU,-36.731660535,143.4503120741128
EMU CREEK,-36.851726694999996,144.35293911958843
ENDEAVOUR HILLS,-37.969638005,145.25850314840497
ENFIELD,-37.753163475,143.77438636400007
ENGLEFIELD,-37.32501044,141.80966036319478
ENSAY,-37.386552705,147.81203166938423
ENSAY NORTH,-37.29690071,147.86137577540325
EPPALOCK,-36.854173965,144.46879134868084
AVON PLAINS,-36.535931000000005,142.94054076432514
EPPING,-37.638363104999996,145.01607721052198
EPSOM,-36.70001451,144.30898476461815
ERCILDOUNE,-37.418138905,143.607338099142
ERICA,-37.976312265000004,146.38012087083456
ERRINUNDRA,-37.483655595,148.7163511912221
ESKDALE,-36.52889899,147.23152181047914
ESMOND,-36.062242225,146.18197167447948
ESSENDON,-37.749223924999995,144.90890922423281
ESSENDON NORTH,-37.738976025,144.9016799702225
ESSENDON WEST,-37.754924525,144.88309589433115
AVONDALE HEIGHTS,-37.762875300000005,144.8630189517335
EUMEMMERRING,-37.997715475,145.24850321415778
EURACK,-38.151504375,143.7299718841973
EUREKA,-37.56453101,143.88232770150216
EUROA,-36.773356,145.58289959674772
EUROBIN,-36.63902849,146.8407711538965
EVANSFORD,-37.262128555000004,143.65202797531765
EVERSLEY,-37.194702995,143.1729102411232
EVERTON,-36.442921475000006,146.56186096006286
EVERTON UPPER,-36.37745811,146.56240653783863
EXFORD,-37.728422995,144.54280722907185
AVONMORE,-36.534986180000004,144.5414988521053
EYNESBURY,-37.791137195000005,144.5331929739637
FAIRBANK,-38.405115550000005,145.92129214769753
FAIRFIELD,-37.78441511,145.01227753574005
FAIRHAVEN,-38.4560865,144.08542214310012
FAIRLEY,-35.685241829999995,143.8125865338862
FALLS CREEK,-36.87868279,147.2441787765519
FARADAY,-37.052187875,144.30751694483877
FAWCETT,-37.1030936,145.71818363210656
ADELAIDE LEAD,-37.085551245,143.66932271928448
AVONSLEIGH,-37.91375049,145.48215475307168
FAWKNER,-37.704796735,144.9695354547287
FENTONS CREEK,-36.55749699,143.52877325608978
FERGUSON,-38.62363107,143.52180181037585
FERN HILL,-37.37144797,144.41292154963762
FERNBANK,-37.86392633,147.30986498959038
FERNDALE,-38.308565715,145.92986859120873
FERNIHURST,-36.228699,143.86606605656283
FERNSHAW,-37.6092565,145.61809020723706
FERNTREE GULLY,-37.88624054,145.2803167333823
AXE CREEK,-36.861469505,144.38510058261426
FERNY CREEK,-37.87566948,145.3323683244107
FIERY FLAT,-36.411239795,143.81215036927483
